Q9_1,Q9_2,Q9_3,HeadAcc,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,lon,lat,utc_datetime,ME
-0.73323,-0.58769,0.31463,297,-2434,-4252,-6430,42,-55,42,-279,433,65,,,2024-06-27T20:48:04.080Z,M
-0.73337,-0.58770,0.31459,297,-2462,-4236,-6372,-23,-32,13,-281,440,62,,,2024-06-27T20:48:04.100Z,M
-0.73314,-0.58795,0.31489,297,-2654,-4174,-6492,-11,-59,-8,-288,429,74,,,2024-06-27T20:48:04.120Z,M
-0.73251,-0.58860,0.31528,297,-2456,-4112,-6562,-1,-85,-70,-274,433,62,,,2024-06-27T20:48:04.140Z,M
-0.73149,-0.58941,0.31637,297,-2412,-4074,-6690,30,-168,-88,-280,431,66,,,2024-06-27T20:48:04.160Z,M
-0.73036,-0.59069,0.317,295,-2742,-4290,-6890,-46,-162,-123,-278,423,64,,,2024-06-27T20:48:04.180Z,M
-0.72949,-0.59211,0.31674,295,-2854,-4292,-6370,-116,-81,-135,-281,430,65,,,2024-06-27T20:48:04.200Z,M
-0.72851,-0.59331,0.31687,294,-2488,-3814,-5864,-26,-68,-140,-283,426,66,,,2024-06-27T20:48:04.220Z,M
-0.72602,-0.59569,0.31808,294,-2830,-4554,-6746,0,-86,-129,-288,418,86,,,2024-06-27T20:48:04.240Z,M
-0.72567,-0.59630,0.31786,294,-3184,-4778,-6648,-40,6,-38,-298,413,91,,,2024-06-27T20:48:04.260Z,M
-0.72555,-0.59648,0.31817,294,-3036,-4726,-6852,-35,-59,43,-297,411,95,,,2024-06-27T20:48:04.280Z,M
-0.72577,-0.59634,0.31844,294,-2268,-4092,-6646,-60,-93,87,-281,430,70,,,2024-06-27T20:48:04.300Z,M
-0.72504,-0.59675,0.32032,294,-2734,-4216,-6570,-63,-331,33,-280,429,59,,,2024-06-27T20:48:04.320Z,M
-0.72416,-0.59734,0.3218,294,-2488,-4012,-6832,-9,-249,-20,-283,423,69,,,2024-06-27T20:48:04.340Z,M
-0.72277,-0.59870,0.32317,294,-2766,-4190,-6792,-77,-295,-97,-281,425,70,,,2024-06-27T20:48:04.360Z,M
-0.72105,-0.60077,0.32467,294,-2672,-4102,-5790,-102,-182,-34,-278,418,89,,,2024-06-27T20:48:04.380Z,M
-0.72059,-0.60111,0.32529,294,-2756,-4062,-5874,-11,-103,-18,-274,435,72,,,2024-06-27T20:48:04.400Z,M
-0.72014,-0.60137,0.32568,294,-2934,-3976,-5862,58,-15,-60,-280,439,74,,,2024-06-27T20:48:04.420Z,M
-0.71954,-0.60159,0.32606,294,-3032,-3988,-6084,149,52,-100,-279,430,72,,,2024-06-27T20:48:04.440Z,M
-0.71889,-0.60208,0.32628,294,-2816,-4100,-6430,92,19,-106,-284,427,65,,,2024-06-27T20:48:04.460Z,M
-0.71766,-0.60272,0.32781,294,-2850,-4348,-7592,90,-168,-97,-281,433,72,,,2024-06-27T20:48:04.480Z,M
-0.71646,-0.60386,0.32885,294,-2350,-4546,-6696,-58,-237,-91,-280,437,71,,,2024-06-27T20:48:04.500Z,M
-0.71593,-0.60525,0.32811,294,-3064,-4516,-5748,-94,-130,33,-292,427,72,,,2024-06-27T20:48:04.520Z,M
-0.71557,-0.60578,0.32824,294,-2954,-4260,-6496,-58,-79,-28,-284,427,67,,,2024-06-27T20:48:04.540Z,M
-0.71522,-0.60661,0.32792,294,-3228,-4180,-6448,-130,-70,-47,-275,431,69,,,2024-06-27T20:48:04.560Z,M
-0.71453,-0.60777,0.3276,294,-2766,-3966,-6572,-104,-71,-98,-276,430,77,,,2024-06-27T20:48:04.580Z,M
-0.71358,-0.60855,0.32866,294,-2590,-3852,-6780,-22,-211,-55,-279,430,72,,,2024-06-27T20:48:04.600Z,M
-0.71255,-0.60927,0.33027,294,-2686,-4284,-6948,-54,-310,-21,-285,434,74,,,2024-06-27T20:48:04.620Z,M
-0.71185,-0.61010,0.33108,294,-2876,-4272,-6516,-142,-248,10,-285,415,84,,,2024-06-27T20:48:04.640Z,M
-0.71166,-0.61103,0.33041,294,-3154,-4304,-5970,-215,-79,-19,-289,435,77,,,2024-06-27T20:48:04.660Z,M
-0.71205,-0.61315,0.32576,294,-3132,-4094,-5444,-202,218,-118,-288,434,76,,,2024-06-27T20:48:04.680Z,M
-0.71238,-0.61399,0.32305,294,-3168,-4132,-5468,-119,303,-125,-285,439,71,,,2024-06-27T20:48:04.700Z,M
-0.71314,-0.61353,0.32162,294,-3148,-4182,-5848,62,282,6,-278,429,81,,,2024-06-27T20:48:04.720Z,M
-0.71436,-0.61185,0.32143,294,-3046,-4182,-6418,191,211,133,-290,429,61,,,2024-06-27T20:48:04.740Z,M
-0.71562,-0.61028,0.32099,294,-2930,-4258,-6964,169,222,140,-283,421,74,,,2024-06-27T20:48:04.760Z,M
-0.71689,-0.60944,0.31929,294,-2702,-4164,-7120,20,262,86,-276,438,77,,,2024-06-27T20:48:04.780Z,M
-0.71777,-0.60949,0.31708,294,-2190,-3918,-7070,-107,208,22,-288,431,69,,,2024-06-27T20:48:04.800Z,M
-0.71736,-0.61041,0.31633,294,-1932,-3810,-6762,47,-61,-30,-275,423,79,,,2024-06-27T20:48:04.820Z,M
-0.71679,-0.61099,0.31636,294,-2386,-3778,-6964,44,-9,-91,-284,433,70,,,2024-06-27T20:48:04.840Z,M
-0.71626,-0.61206,0.31545,294,-2778,-3814,-6874,-55,52,-130,-280,426,71,,,2024-06-27T20:48:04.860Z,M
-0.7158,-0.61328,0.31406,294,-2760,-4186,-6502,-102,94,-141,-279,425,70,,,2024-06-27T20:48:04.880Z,M
-0.71541,-0.61461,0.31231,294,-2944,-4278,-6248,-146,118,-150,-278,431,71,,,2024-06-27T20:48:04.900Z,M
-0.71533,-0.61532,0.31096,294,-2798,-4200,-6006,-74,137,-77,-288,421,86,,,2024-06-27T20:48:04.920Z,M
-0.71528,-0.61503,0.31143,294,-2706,-4324,-6252,84,7,10,-278,429,64,,,2024-06-27T20:48:04.940Z,M
-0.71568,-0.61411,0.31203,294,-2670,-4252,-6716,31,66,21,-278,423,76,,,2024-06-27T20:48:04.960Z,M
-0.71567,-0.61424,0.31166,294,-2598,-4064,-6630,9,48,-24,-275,439,79,,,2024-06-27T20:48:04.980Z,M
-0.71565,-0.61420,0.31172,294,-2800,-4074,-6588,35,15,-7,-278,434,74,,,2024-06-27T20:48:05Z,M
-0.71573,-0.61365,0.31254,294,-2700,-3926,-6644,106,-32,51,-279,430,75,,,2024-06-27T20:48:05.020Z,M
-0.71565,-0.61310,0.31372,294,-2468,-3914,-6712,124,-79,50,-285,431,71,,,2024-06-27T20:48:05.040Z,M
-0.71549,-0.61294,0.31442,294,-2374,-4000,-6586,65,-64,7,-279,438,62,,,2024-06-27T20:48:05.060Z,M
-0.71539,-0.61298,0.31446,294,-2700,-4090,-6500,35,11,-25,-284,433,62,,,2024-06-27T20:48:05.080Z,M
-0.71532,-0.61299,0.31444,294,-2764,-4146,-6378,36,26,-29,-278,439,64,,,2024-06-27T20:48:05.100Z,M
-0.71467,-0.61301,0.3159,294,-2494,-4166,-6644,58,-88,5,-279,419,75,,,2024-06-27T20:48:05.120Z,M
-0.71439,-0.61298,0.31668,294,-2560,-4200,-6646,50,-85,3,-275,434,64,,,2024-06-27T20:48:05.140Z,M
-0.71419,-0.61289,0.3174,294,-2640,-4250,-6660,47,-74,15,-280,429,71,,,2024-06-27T20:48:05.160Z,M
-0.71414,-0.61266,0.31806,294,-2856,-4142,-6550,39,-66,30,-280,431,64,,,2024-06-27T20:48:05.180Z,M
-0.71401,-0.61254,0.31867,294,-2846,-4108,-6520,42,-58,14,-278,429,66,,,2024-06-27T20:48:05.200Z,M
-0.71356,-0.61298,0.31906,294,-2856,-4138,-6604,-14,-82,-36,-275,426,69,,,2024-06-27T20:48:05.220Z,M
-0.71316,-0.61305,0.32008,294,-2652,-4044,-6578,26,-141,8,-279,427,62,,,2024-06-27T20:48:05.240Z,M
-0.71256,-0.61200,0.32397,294,-2662,-4220,-6308,127,-196,95,-276,430,62,,,2024-06-27T20:48:05.260Z,M
-0.7124,-0.61150,0.32546,294,-2744,-4208,-6322,88,-140,71,-270,426,74,,,2024-06-27T20:48:05.280Z,M
-0.71217,-0.61166,0.3256,294,-2752,-3992,-6162,28,-9,-29,-284,438,75,,,2024-06-27T20:48:05.300Z,M
-0.71183,-0.61215,0.32521,294,-2828,-3918,-6124,21,56,-95,-278,437,61,,,2024-06-27T20:48:05.320Z,M
-0.71121,-0.61239,0.32578,294,-2740,-4038,-6194,120,-1,-80,-275,434,81,,,2024-06-27T20:48:05.340Z,M
-0.71086,-0.61220,0.32668,294,-2690,-4172,-6504,134,-32,-14,-275,431,76,,,2024-06-27T20:48:05.360Z,M
-0.71087,-0.61182,0.32716,294,-2676,-4344,-6516,98,6,22,-287,433,72,,,2024-06-27T20:48:05.380Z,M
-0.71092,-0.61181,0.32657,294,-2976,-4300,-6288,31,92,-80,-285,437,74,,,2024-06-27T20:48:05.400Z,M
-0.71054,-0.61241,0.32588,294,-3042,-4272,-6310,29,112,-113,-278,429,74,,,2024-06-27T20:48:05.420Z,M
-0.71014,-0.61257,0.32608,294,-2918,-4290,-6414,103,44,-69,-275,426,64,,,2024-06-27T20:48:05.440Z,M
-0.70929,-0.61224,0.32839,294,-2430,-4232,-6860,227,-176,-13,-281,430,62,,,2024-06-27T20:48:05.460Z,M
-0.70853,-0.61200,0.33065,294,-2772,-4804,-7368,129,-224,25,-274,427,67,,,2024-06-27T20:48:05.480Z,M
-0.70796,-0.61233,0.3317,294,-2424,-4218,-6750,-8,-187,5,-283,426,69,,,2024-06-27T20:48:05.500Z,M
-0.70752,-0.61313,0.33157,294,-2830,-4318,-6316,-107,-86,-45,-285,434,74,,,2024-06-27T20:48:05.520Z,M
-0.70618,-0.61503,0.33117,294,-2990,-4122,-5962,-28,-30,-133,-288,426,64,,,2024-06-27T20:48:05.540Z,M
-0.70524,-0.61573,0.3319,294,-3134,-4368,-6078,37,-91,-111,-276,440,67,,,2024-06-27T20:48:05.560Z,M
-0.70519,-0.61563,0.33194,294,-2880,-4420,-6060,61,46,-17,-266,430,67,,,2024-06-27T20:48:05.580Z,M
-0.70514,-0.61504,0.33297,294,-2572,-4316,-6602,140,-45,37,-274,433,60,,,2024-06-27T20:48:05.600Z,M
-0.70466,-0.61509,0.33419,294,-2464,-4206,-7258,50,-174,13,-279,435,70,,,2024-06-27T20:48:05.620Z,M
-0.70388,-0.61616,0.33438,294,-2758,-4344,-7006,-107,-157,-76,-280,439,71,,,2024-06-27T20:48:05.640Z,M
-0.70335,-0.61751,0.3333,294,-3018,-4334,-6138,-172,-4,-111,-284,427,75,,,2024-06-27T20:48:05.660Z,M
-0.70329,-0.61790,0.33275,294,-3094,-4176,-5580,-56,39,-41,-280,431,59,,,2024-06-27T20:48:05.680Z,M
-0.70301,-0.61804,0.33278,294,-2956,-4224,-5916,58,34,-33,-275,437,71,,,2024-06-27T20:48:05.700Z,M
-0.70303,-0.61766,0.3332,294,-2814,-4324,-6524,106,18,6,-280,439,66,,,2024-06-27T20:48:05.720Z,M
-0.70302,-0.61767,0.33292,294,-3064,-4612,-6668,55,84,-29,-281,430,77,,,2024-06-27T20:48:05.740Z,M
-0.70308,-0.61753,0.33297,294,-3016,-4472,-6904,43,20,11,-276,430,72,,,2024-06-27T20:48:05.760Z,M
-0.70305,-0.61781,0.33265,294,-2852,-4384,-6586,-48,-6,-16,-279,443,72,,,2024-06-27T20:48:05.780Z,M
-0.70305,-0.61833,0.33181,294,-2708,-4128,-6116,-87,39,-33,-272,434,79,,,2024-06-27T20:48:05.800Z,M
-0.70316,-0.61833,0.33157,294,-2854,-4280,-6034,-10,28,3,-276,430,60,,,2024-06-27T20:48:05.820Z,M
-0.70381,-0.61677,0.3326,294,-2798,-4254,-6036,136,34,58,-279,435,60,,,2024-06-27T20:48:05.840Z,M
-0.7037,-0.61564,0.33481,294,-2394,-4318,-6672,227,-141,101,-274,435,72,,,2024-06-27T20:48:05.860Z,M
-0.70349,-0.61547,0.33556,294,-2808,-4516,-6650,73,-61,10,-280,434,69,,,2024-06-27T20:48:05.880Z,M
-0.70355,-0.61564,0.33512,294,-3088,-4406,-6764,-21,34,-21,-279,435,60,,,2024-06-27T20:48:05.900Z,M
-0.70331,-0.61638,0.33432,294,-2994,-4446,-6320,-76,39,-80,-271,440,72,,,2024-06-27T20:48:05.920Z,M
-0.70313,-0.61676,0.33402,294,-2924,-4274,-6194,-30,10,-40,-279,433,70,,,2024-06-27T20:48:05.940Z,M
-0.70266,-0.61709,0.33441,294,-2510,-3904,-6098,45,-38,-33,-278,418,84,,,2024-06-27T20:48:05.960Z,M
-0.70139,-0.61785,0.33532,294,-2364,-4226,-6384,119,-56,-56,-274,427,67,,,2024-06-27T20:48:05.980Z,M
-0.70075,-0.61817,0.33578,294,-2588,-4388,-6528,103,-10,-87,-279,438,70,,,2024-06-27T20:48:06Z,M
-0.70013,-0.61877,0.33564,294,-2958,-4434,-6478,63,51,-121,-276,433,70,,,2024-06-27T20:48:06.020Z,M
-0.69955,-0.61939,0.3355,294,-3182,-4556,-6490,29,27,-112,-284,435,65,,,2024-06-27T20:48:06.040Z,M
-0.69918,-0.61987,0.33538,294,-3246,-4720,-6444,-8,7,-62,-279,427,70,,,2024-06-27T20:48:06.060Z,M
-0.69894,-0.62009,0.33548,294,-2980,-4448,-6200,8,-12,-28,-279,433,70,,,2024-06-27T20:48:06.080Z,M
-0.69892,-0.62001,0.33579,294,-2724,-4368,-6286,14,-37,29,-272,421,66,,,2024-06-27T20:48:06.100Z,M
-0.69854,-0.61997,0.33696,294,-2344,-4286,-6340,34,-87,-2,-280,434,66,,,2024-06-27T20:48:06.120Z,M
-0.69841,-0.61990,0.33742,294,-2630,-4392,-6318,31,-51,14,-275,439,76,,,2024-06-27T20:48:06.140Z,M
-0.69869,-0.61941,0.33798,294,-3118,-4724,-6344,11,-60,83,-276,435,67,,,2024-06-27T20:48:06.160Z,M
-0.69923,-0.61888,0.33788,294,-3258,-4582,-6056,0,38,74,-276,433,65,,,2024-06-27T20:48:06.180Z,M
-0.69927,-0.61872,0.33799,294,-3380,-4312,-6106,42,27,-2,-278,431,64,,,2024-06-27T20:48:06.200Z,M
-0.69913,-0.61875,0.33816,294,-3194,-4102,-6362,46,6,-21,-272,431,69,,,2024-06-27T20:48:06.220Z,M
-0.69905,-0.61875,0.33826,294,-2782,-4190,-6426,39,5,-6,-285,431,71,,,2024-06-27T20:48:06.240Z,M
-0.69914,-0.61835,0.33866,294,-2548,-4264,-6214,87,7,26,-280,437,66,,,2024-06-27T20:48:06.260Z,M
-0.69981,-0.61700,0.33917,294,-2558,-4448,-6374,72,69,29,-278,437,69,,,2024-06-27T20:48:06.280Z,M
-0.69981,-0.61708,0.33879,294,-2594,-4286,-6114,36,75,-30,-279,430,67,,,2024-06-27T20:48:06.300Z,M
-0.69923,-0.61761,0.33844,294,-2688,-4268,-5790,90,106,-140,-285,437,66,,,2024-06-27T20:48:06.320Z,M
-0.6983,-0.61775,0.33938,294,-2874,-4164,-5894,232,37,-134,-287,433,67,,,2024-06-27T20:48:06.340Z,M
-0.69739,-0.61734,0.34129,294,-2724,-4372,-6344,309,-44,-74,-279,438,67,,,2024-06-27T20:48:06.360Z,M
-0.69666,-0.61719,0.34261,294,-2848,-4702,-6974,207,-48,-57,-283,437,71,,,2024-06-27T20:48:06.380Z,M
-0.69658,-0.61739,0.34239,294,-2858,-4832,-6952,10,24,-22,-275,434,74,,,2024-06-27T20:48:06.400Z,M
-0.69624,-0.61809,0.34197,294,-2746,-4412,-6170,-6,-40,-19,-275,434,69,,,2024-06-27T20:48:06.420Z,M
-0.69567,-0.61845,0.34266,294,-2598,-4486,-6216,27,-90,-13,-292,419,93,,,2024-06-27T20:48:06.440Z,M
-0.69494,-0.61905,0.3431,294,-2530,-4272,-6204,40,-50,-54,-294,422,100,,,2024-06-27T20:48:06.460Z,M
-0.69392,-0.61994,0.34328,294,-2658,-4282,-6074,64,-4,-145,-274,433,75,,,2024-06-27T20:48:06.480Z,M
-0.69305,-0.62083,0.34291,294,-2880,-4412,-6008,73,88,-179,-280,437,71,,,2024-06-27T20:48:06.510Z,M
-0.69268,-0.62100,0.3427,294,-2834,-4620,-5944,120,122,-103,-280,437,66,,,2024-06-27T20:48:06.530Z,M
-0.69265,-0.62027,0.34349,294,-3050,-4874,-6140,194,58,5,-270,442,69,,,2024-06-27T20:48:06.550Z,M
-0.69285,-0.61900,0.34498,294,-2718,-4788,-6452,78,-20,37,-270,439,64,,,2024-06-27T20:48:06.570Z,M
-0.6929,-0.61889,0.34504,294,-2578,-4600,-6304,27,6,13,-271,433,65,,,2024-06-27T20:48:06.590Z,M
-0.69275,-0.61904,0.34563,294,-2462,-4640,-5676,-65,-141,46,-278,442,74,,,2024-06-27T20:48:06.610Z,M
-0.69253,-0.61913,0.34572,294,-2408,-4066,-5876,60,16,-37,-266,440,67,,,2024-06-27T20:48:06.630Z,M
-0.69137,-0.61986,0.34665,294,-2246,-4336,-6210,83,-115,-121,-279,438,62,,,2024-06-27T20:48:06.650Z,M
-0.69027,-0.62065,0.34734,294,-2750,-4804,-6706,68,-86,-129,-280,439,69,,,2024-06-27T20:48:06.670Z,M
-0.68985,-0.62111,0.34757,294,-3224,-5306,-6664,-43,-83,-38,-276,446,57,,,2024-06-27T20:48:06.690Z,M
-0.69041,-0.62067,0.34794,294,-2792,-4418,-5478,-21,-66,81,-269,446,67,,,2024-06-27T20:48:06.710Z,M
-0.69045,-0.62002,0.34894,294,-2462,-3844,-5464,105,-50,58,-267,439,59,,,2024-06-27T20:48:06.730Z,M
-0.69005,-0.61970,0.35005,294,-2430,-4110,-6228,161,-53,-11,-267,439,69,,,2024-06-27T20:48:06.750Z,M
-0.6892,-0.62036,0.35043,294,-2764,-5062,-6732,52,-48,-109,-275,434,59,,,2024-06-27T20:48:06.770Z,M
-0.68897,-0.62109,0.34968,294,-3510,-5418,-6682,-92,18,-70,-266,440,57,,,2024-06-27T20:48:06.790Z,M
-0.68917,-0.62155,0.34878,294,-3044,-5372,-6032,-145,21,0,-274,433,62,,,2024-06-27T20:48:06.810Z,M
-0.68923,-0.62194,0.34822,294,-2886,-4682,-5750,-98,0,-8,-276,433,60,,,2024-06-27T20:48:06.830Z,M
-0.68875,-0.62270,0.34813,294,-2364,-4110,-5646,-15,-40,-21,-274,448,65,,,2024-06-27T20:48:06.850Z,M
-0.68876,-0.62282,0.3477,294,-2352,-4196,-5692,16,61,-34,-279,438,62,,,2024-06-27T20:48:06.870Z,M
-0.6892,-0.62240,0.3471,294,-2654,-4588,-5880,68,149,-3,-274,435,47,,,2024-06-27T20:48:06.890Z,M
-0.6897,-0.62183,0.34665,294,-2864,-4948,-6082,83,147,13,-274,443,60,,,2024-06-27T20:48:06.910Z,M
-0.68995,-0.62180,0.34592,294,-3302,-5126,-6564,11,121,-25,-281,433,60,,,2024-06-27T20:48:06.930Z,M
-0.69015,-0.62189,0.34541,294,-2968,-5024,-6670,-42,33,-1,-278,442,59,,,2024-06-27T20:48:06.950Z,M
-0.69029,-0.62197,0.34521,294,-2808,-4762,-6778,-44,-24,16,-275,442,61,,,2024-06-27T20:48:06.970Z,M
-0.69062,-0.62206,0.34471,294,-2708,-4406,-6480,-83,-7,39,-274,433,65,,,2024-06-27T20:48:06.990Z,M
-0.69131,-0.62216,0.34232,294,-2444,-3850,-5144,37,225,-70,-274,438,57,,,2024-06-27T20:48:07.010Z,M
-0.69067,-0.62212,0.34288,294,-2128,-4272,-5966,218,72,-102,-276,438,70,,,2024-06-27T20:48:07.030Z,M
-0.6897,-0.62242,0.3437,294,-2316,-4968,-7068,181,-15,-122,-275,437,59,,,2024-06-27T20:48:07.050Z,M
-0.68923,-0.62306,0.34337,294,-2574,-5218,-7176,-19,11,-98,-271,446,55,,,2024-06-27T20:48:07.070Z,M
-0.68849,-0.62413,0.34304,294,-2646,-4694,-6314,-61,-40,-127,-272,442,61,,,2024-06-27T20:48:07.090Z,M
-0.68721,-0.62537,0.34349,294,-2584,-4320,-5950,-13,-123,-163,-275,442,61,,,2024-06-27T20:48:07.110Z,M
-0.6857,-0.62699,0.34353,294,-2848,-4270,-5782,-19,-70,-229,-271,433,57,,,2024-06-27T20:48:07.130Z,M
-0.68316,-0.63020,0.34262,294,-3156,-5060,-6172,-94,23,-169,-278,434,64,,,2024-06-27T20:48:07.150Z,M
-0.68392,-0.62978,0.34188,294,-3076,-5216,-5968,-49,99,67,-274,440,67,,,2024-06-27T20:48:07.170Z,M
-0.6851,-0.62858,0.34169,294,-2444,-4780,-6000,23,78,162,-270,439,61,,,2024-06-27T20:48:07.190Z,M
-0.68577,-0.62829,0.34077,294,-2284,-4414,-6074,-24,115,43,-269,430,57,,,2024-06-27T20:48:07.210Z,M
-0.68594,-0.62854,0.33988,294,-2306,-4518,-6304,-45,75,-27,-263,440,62,,,2024-06-27T20:48:07.230Z,M
-0.68592,-0.62908,0.33883,294,-2168,-4374,-6218,-51,88,-56,-275,434,76,,,2024-06-27T20:48:07.250Z,M
-0.68561,-0.62988,0.33789,294,-2180,-4558,-6334,-59,53,-98,-271,435,55,,,2024-06-27T20:48:07.270Z,M
-0.68461,-0.63243,0.33497,294,-2428,-4636,-6212,-111,84,-180,-274,433,52,,,2024-06-27T20:48:07.290Z,M
-0.68381,-0.63424,0.33306,294,-2818,-4678,-6344,-148,111,-236,-276,433,52,,,2024-06-27T20:48:07.310Z,M
-0.68317,-0.63648,0.33004,294,-2904,-4970,-6340,-264,184,-252,-269,427,70,,,2024-06-27T20:48:07.330Z,M
-0.68298,-0.63871,0.3262,294,-2944,-5134,-6222,-351,242,-225,-272,429,64,,,2024-06-27T20:48:07.350Z,M
-0.68329,-0.64022,0.32303,294,-3168,-5220,-6226,-350,172,-104,-271,422,57,,,2024-06-27T20:48:07.370Z,M
-0.68424,-0.64076,0.32064,294,-2760,-4792,-6266,-317,91,37,-267,442,61,,,2024-06-27T20:48:07.390Z,M
-0.68501,-0.64120,0.31871,294,-2084,-4432,-6474,-247,61,39,-269,433,62,,,2024-06-27T20:48:07.410Z,M
-0.68546,-0.64175,0.31714,294,-1396,-4124,-6666,-204,21,22,-267,431,66,,,2024-06-27T20:48:07.430Z,M
-0.6863,-0.64214,0.31562,294,-1552,-4106,-7158,-149,-57,21,-274,435,70,,,2024-06-27T20:48:07.450Z,M
-0.68629,-0.64357,0.31338,294,-2376,-4350,-7170,-299,28,-91,-272,439,61,,,2024-06-27T20:48:07.470Z,M
-0.68626,-0.64606,0.30876,294,-2826,-4200,-6540,-479,226,-221,-265,439,69,,,2024-06-27T20:48:07.490Z,M
-0.6863,-0.64933,0.30167,294,-2716,-3834,-5668,-579,491,-334,-271,427,70,,,2024-06-27T20:48:07.510Z,M
-0.68583,-0.65228,0.29582,294,-2170,-3758,-5316,-406,457,-350,-281,422,80,,,2024-06-27T20:48:07.530Z,M
-0.68522,-0.65323,0.29433,294,-1518,-3714,-5200,9,207,-182,-263,422,62,,,2024-06-27T20:48:07.550Z,M
-0.68486,-0.65236,0.29586,294,-1076,-3918,-5998,338,79,-22,-265,429,66,,,2024-06-27T20:48:07.570Z,M
-0.68343,-0.65304,0.29521,294,-1884,-4570,-8368,-2,311,-275,-269,427,60,,,2024-06-27T20:48:07.590Z,M
-0.68233,-0.65638,0.28948,294,-2554,-4542,-7774,-362,455,-449,-256,425,72,,,2024-06-27T20:48:07.610Z,M
-0.68137,-0.65947,0.28443,295,-2542,-4360,-6988,-386,340,-393,-265,429,64,,,2024-06-27T20:48:07.630Z,M
-0.68057,-0.66170,0.28118,296,-2444,-4786,-6456,-291,194,-273,-257,421,59,,,2024-06-27T20:48:07.650Z,M
-0.68005,-0.66252,0.28052,298,-2060,-4492,-6434,-68,23,-113,-253,430,60,,,2024-06-27T20:48:07.670Z,M
-0.67991,-0.66246,0.28099,298,-1554,-4124,-6778,50,-34,14,-258,414,72,,,2024-06-27T20:48:07.690Z,M
-0.67984,-0.66254,0.28088,298,-1306,-3916,-7018,25,11,-15,-261,430,65,,,2024-06-27T20:48:07.710Z,M
-0.67907,-0.66409,0.27926,298,-1528,-4266,-6728,-85,20,-84,-267,410,64,,,2024-06-27T20:48:07.730Z,M
-0.67869,-0.66492,0.27853,298,-1686,-4272,-6882,-107,-15,-80,-260,434,71,,,2024-06-27T20:48:07.750Z,M
-0.67805,-0.66606,0.27778,298,-1486,-4264,-6994,-127,-43,-105,-257,423,74,,,2024-06-27T20:48:07.770Z,M
-0.67702,-0.66748,0.27754,298,-1716,-4080,-6920,-125,-121,-132,-256,417,72,,,2024-06-27T20:48:07.790Z,M
-0.67625,-0.66847,0.27748,298,-1696,-3926,-6812,-75,-98,-101,-254,426,64,,,2024-06-27T20:48:07.810Z,M
-0.67527,-0.66943,0.27817,298,-1788,-3932,-6940,-39,-179,-93,-257,423,66,,,2024-06-27T20:48:07.830Z,M
-0.67416,-0.67077,0.27824,298,-1800,-4024,-6824,-95,-142,-142,-252,426,66,,,2024-06-27T20:48:07.850Z,M
-0.67243,-0.67404,0.27559,298,-2126,-4324,-6896,-224,-3,-165,-260,431,71,,,2024-06-27T20:48:07.870Z,M
-0.67219,-0.67521,0.27377,298,-1832,-4246,-6616,-230,43,-93,-266,414,67,,,2024-06-27T20:48:07.890Z,M
-0.67228,-0.67578,0.27247,298,-1606,-4166,-6466,-159,39,-29,-252,421,66,,,2024-06-27T20:48:07.910Z,M
-0.67235,-0.67598,0.27191,298,-1396,-3954,-6538,-57,17,-14,-249,431,66,,,2024-06-27T20:48:07.930Z,M
-0.67216,-0.67625,0.27169,298,-1472,-3878,-6756,-7,7,-38,-253,425,70,,,2024-06-27T20:48:07.950Z,M
-0.67182,-0.67679,0.27111,298,-1632,-3920,-6980,-27,37,-74,-253,422,72,,,2024-06-27T20:48:07.970Z,M
-0.67114,-0.67800,0.26969,298,-1706,-3872,-6964,-103,79,-159,-253,419,67,,,2024-06-27T20:48:07.990Z,M
-0.67044,-0.67938,0.26777,298,-1998,-3814,-6948,-126,137,-188,-252,415,69,,,2024-06-27T20:48:08.010Z,M
-0.67093,-0.67915,0.26686,298,-1634,-4382,-6998,81,29,120,-258,409,80,,,2024-06-27T20:48:08.030Z,M
-0.6719,-0.67753,0.26868,298,-1496,-4674,-7096,142,-99,235,-251,417,75,,,2024-06-27T20:48:08.050Z,M
-0.67262,-0.67633,0.27034,298,-1370,-3722,-7180,97,-155,187,-257,423,61,,,2024-06-27T20:48:08.070Z,M
-0.67209,-0.67690,0.27069,298,-1380,-3836,-7226,-33,-120,-40,-252,421,74,,,2024-06-27T20:48:08.090Z,M
-0.67139,-0.67810,0.26969,298,-1558,-3714,-6656,-124,-7,-138,-260,426,66,,,2024-06-27T20:48:08.110Z,M
-0.671,-0.67867,0.26916,298,-1834,-3750,-6400,-32,38,-76,-256,414,72,,,2024-06-27T20:48:08.130Z,M
-0.67117,-0.67810,0.26986,298,-1662,-3860,-6390,119,17,43,-254,426,74,,,2024-06-27T20:48:08.150Z,M
-0.67131,-0.67718,0.27084,298,-1332,-4050,-7132,103,56,-12,-251,422,80,,,2024-06-27T20:48:08.170Z,M
-0.67072,-0.67768,0.2707,298,-1332,-3970,-7326,51,34,-87,-256,417,77,,,2024-06-27T20:48:08.190Z,M
-0.67013,-0.67836,0.27029,298,-1904,-4310,-7374,-4,33,-112,-249,426,66,,,2024-06-27T20:48:08.210Z,M
-0.66978,-0.67861,0.27063,298,-2202,-4342,-7304,15,-44,-37,-257,423,71,,,2024-06-27T20:48:08.230Z,M
